year_id,period_id,origin,destination,period,start,end
791_2022,20,6,6,864000,2020-07-11,2020-07-21
791_2023,20,6,7,864000,2020-07-11,2020-07-21
830_2019,20,6,6,864000,2020-07-11,2020-07-21
830_2020,20,4,4,864000,2020-07-11,2020-07-21
830_2021,20,6,6,864000,2020-07-11,2020-07-21
830_2022,20,6,6,864000,2020-07-11,2020-07-21
832_2019,20,7,6,864000,2020-07-11,2020-07-21
832_2020,20,7,7,864000,2020-07-11,2020-07-21
832_2022,20,7,7,864000,2020-07-11,2020-07-21
832_2023,20,7,7,864000,2020-07-11,2020-07-21
832_2024,20,7,7,864000,2020-07-11,2020-07-21
833_2019,20,7,7,864000,2020-07-11,2020-07-21
833_2020,20,7,7,864000,2020-07-11,2020-07-21
833_2021,20,7,7,864000,2020-07-11,2020-07-21
833_2023,20,7,7,864000,2020-07-11,2020-07-21
850_2020,20,7,7,864000,2020-07-11,2020-07-21
851_2020,20,7,7,864000,2020-07-11,2020-07-21
851_2021,20,6,6,864000,2020-07-11,2020-07-21
901_2021,20,7,7,864000,2020-07-11,2020-07-21
904_2020,20,6,6,864000,2020-07-11,2020-07-21
904_2022,20,0,0,864000,2020-07-11,2020-07-21
906_2022,20,6,6,864000,2020-07-11,2020-07-21
928_2020,20,6,6,864000,2020-07-11,2020-07-21
928_2023,20,5,4,864000,2020-07-11,2020-07-21
928_2024,20,5,5,864000,2020-07-11,2020-07-21
932_2020,20,7,7,864000,2020-07-11,2020-07-21
932_2021,20,6,7,864000,2020-07-11,2020-07-21
932_2022,20,7,7,864000,2020-07-11,2020-07-21
947_2020,20,6,6,864000,2020-07-11,2020-07-21
952_2020,20,7,7,864000,2020-07-11,2020-07-21
952_2021,20,7,7,864000,2020-07-11,2020-07-21
952_2022,20,7,6,864000,2020-07-11,2020-07-21
952_2023,20,0,0,864000,2020-07-11,2020-07-21
952_2025,20,0,0,864000,2020-07-11,2020-07-21
958_2020,20,6,6,864000,2020-07-11,2020-07-21
958_2021,20,6,6,864000,2020-07-11,2020-07-21
973_2020,20,7,7,864000,2020-07-11,2020-07-21
973_2021,20,7,7,864000,2020-07-11,2020-07-21
988_2022,20,7,7,864000,2020-07-11,2020-07-21
999_2020,20,7,7,864000,2020-07-11,2020-07-21
1011_2020,20,7,7,864000,2020-07-11,2020-07-21
1034_2021,20,7,7,864000,2020-07-11,2020-07-21
1060_2021,20,6,6,864000,2020-07-11,2020-07-21
1069_2021,20,7,7,864000,2020-07-11,2020-07-21
1091_2021,20,6,6,864000,2020-07-11,2020-07-21
1091_2022,20,0,0,864000,2020-07-11,2020-07-21
1097_2021,20,6,6,864000,2020-07-11,2020-07-21
1097_2022,20,7,7,864000,2020-07-11,2020-07-21
1097_2023,20,0,0,864000,2020-07-11,2020-07-21
1106_2021,20,7,7,864000,2020-07-11,2020-07-21
1106_2022,20,4,4,864000,2020-07-11,2020-07-21
1107_2021,20,7,7,864000,2020-07-11,2020-07-21
1107_2022,20,7,7,864000,2020-07-11,2020-07-21
1110_2021,20,7,7,864000,2020-07-11,2020-07-21
1110_2022,20,7,7,864000,2020-07-11,2020-07-21
1141_2021,20,7,7,864000,2020-07-11,2020-07-21
1141_2022,20,7,6,864000,2020-07-11,2020-07-21
1141_2023,20,0,0,864000,2020-07-11,2020-07-21
1142_2021,20,7,7,864000,2020-07-11,2020-07-21
1142_2022,20,,7,864000,2020-07-11,2020-07-21
1159_2022,20,6,6,864000,2020-07-11,2020-07-21
1159_2023,20,7,6,864000,2020-07-11,2020-07-21
1160_2022,20,6,6,864000,2020-07-11,2020-07-21
1160_2023,20,0,0,864000,2020-07-11,2020-07-21
1160_2024,20,6,6,864000,2020-07-11,2020-07-21
1211_2022,20,7,7,864000,2020-07-11,2020-07-21
1221_2022,20,7,7,864000,2020-07-11,2020-07-21
1258_2022,20,6,6,864000,2020-07-11,2020-07-21
1258_2023,20,0,0,864000,2020-07-11,2020-07-21
1_2021,20,7,7,864000,2020-07-11,2020-07-21
6_2017,20,6,6,864000,2020-07-11,2020-07-21
6_2019,20,6,6,864000,2020-07-11,2020-07-21
6_2021,20,0,0,864000,2020-07-11,2020-07-21
6_2023,20,0,0,864000,2020-07-11,2020-07-21
8_2016,20,7,7,864000,2020-07-11,2020-07-21
8_2017,20,0,0,864000,2020-07-11,2020-07-21
11_2016,20,7,7,864000,2020-07-11,2020-07-21
11_2017,20,7,7,864000,2020-07-11,2020-07-21
11_2018,20,7,7,864000,2020-07-11,2020-07-21
17_2023,20,6,6,864000,2020-07-11,2020-07-21
19_2016,20,6,6,864000,2020-07-11,2020-07-21
19_2019,20,7,7,864000,2020-07-11,2020-07-21
20_2016,20,6,6,864000,2020-07-11,2020-07-21
20_2017,20,0,0,864000,2020-07-11,2020-07-21
21_2019,20,0,0,864000,2020-07-11,2020-07-21
27_2021,20,6,6,864000,2020-07-11,2020-07-21
27_2022,20,0,0,864000,2020-07-11,2020-07-21
36_2017,20,7,7,864000,2020-07-11,2020-07-21
36_2018,20,7,7,864000,2020-07-11,2020-07-21
37_2024,20,0,0,864000,2020-07-11,2020-07-21
38_2017,20,0,0,864000,2020-07-11,2020-07-21
40_2019,20,7,7,864000,2020-07-11,2020-07-21
41_2017,20,0,0,864000,2020-07-11,2020-07-21
53_2019,20,0,0,864000,2020-07-11,2020-07-21
59_2017,20,6,6,864000,2020-07-11,2020-07-21
59_2018,20,7,7,864000,2020-07-11,2020-07-21
59_2021,20,0,0,864000,2020-07-11,2020-07-21
64_2016,20,7,7,864000,2020-07-11,2020-07-21
72_2019,20,6,6,864000,2020-07-11,2020-07-21
74_2020,20,6,6,864000,2020-07-11,2020-07-21
74_2022,20,6,6,864000,2020-07-11,2020-07-21
75_2019,20,6,6,864000,2020-07-11,2020-07-21
77_2016,20,6,6,864000,2020-07-11,2020-07-21
77_2017,20,6,6,864000,2020-07-11,2020-07-21
82_2024,20,6,6,864000,2020-07-11,2020-07-21
82_2025,20,0,0,864000,2020-07-11,2020-07-21
84_2020,20,6,6,864000,2020-07-11,2020-07-21
84_2021,20,7,7,864000,2020-07-11,2020-07-21
85_2017,20,0,0,864000,2020-07-11,2020-07-21
95_2022,20,7,6,864000,2020-07-11,2020-07-21
95_2023,20,0,0,864000,2020-07-11,2020-07-21
97_2016,20,6,6,864000,2020-07-11,2020-07-21
97_2017,20,0,0,864000,2020-07-11,2020-07-21
103_2016,20,7,7,864000,2020-07-11,2020-07-21
104_2021,20,7,7,864000,2020-07-11,2020-07-21
104_2023,20,7,7,864000,2020-07-11,2020-07-21
104_2024,20,0,0,864000,2020-07-11,2020-07-21
115_2017,20,7,7,864000,2020-07-11,2020-07-21
122_2016,20,7,7,864000,2020-07-11,2020-07-21
122_2019,20,0,0,864000,2020-07-11,2020-07-21
124_2017,20,6,6,864000,2020-07-11,2020-07-21
134_2017,20,0,0,864000,2020-07-11,2020-07-21
173_2016,20,0,0,864000,2020-07-11,2020-07-21
261_2018,20,0,0,864000,2020-07-11,2020-07-21
285_2023,20,0,0,864000,2020-07-11,2020-07-21
291_2019,20,7,7,864000,2020-07-11,2020-07-21
312_2021,20,6,7,864000,2020-07-11,2020-07-21
325_2019,20,7,7,864000,2020-07-11,2020-07-21
325_2021,20,7,7,864000,2020-07-11,2020-07-21
325_2022,20,7,7,864000,2020-07-11,2020-07-21
325_2023,20,0,0,864000,2020-07-11,2020-07-21
342_2021,20,7,7,864000,2020-07-11,2020-07-21
342_2023,20,0,0,864000,2020-07-11,2020-07-21
347_2020,20,7,7,864000,2020-07-11,2020-07-21
361_2017,20,7,7,864000,2020-07-11,2020-07-21
361_2018,20,9,10,864000,2020-07-11,2020-07-21
363_2018,20,0,0,864000,2020-07-11,2020-07-21
396_2022,20,7,7,864000,2020-07-11,2020-07-21
396_2024,20,7,7,864000,2020-07-11,2020-07-21
397_2018,20,6,6,864000,2020-07-11,2020-07-21
406_2019,20,0,0,864000,2020-07-11,2020-07-21
416_2022,20,7,7,864000,2020-07-11,2020-07-21
416_2023,20,7,7,864000,2020-07-11,2020-07-21
437_2023,20,6,6,864000,2020-07-11,2020-07-21
440_2023,20,6,6,864000,2020-07-11,2020-07-21
442_2017,20,7,7,864000,2020-07-11,2020-07-21
442_2020,20,7,7,864000,2020-07-11,2020-07-21
454_2017,20,7,7,864000,2020-07-11,2020-07-21
456_2017,20,7,7,864000,2020-07-11,2020-07-21
456_2018,20,7,7,864000,2020-07-11,2020-07-21
456_2021,20,7,7,864000,2020-07-11,2020-07-21
456_2022,20,7,7,864000,2020-07-11,2020-07-21
463_2019,20,7,7,864000,2020-07-11,2020-07-21
463_2020,20,7,7,864000,2020-07-11,2020-07-21
470_2020,20,7,7,864000,2020-07-11,2020-07-21
484_2018,20,7,6,864000,2020-07-11,2020-07-21
485_2018,20,7,7,864000,2020-07-11,2020-07-21
485_2023,20,7,7,864000,2020-07-11,2020-07-21
490_2018,20,6,6,864000,2020-07-11,2020-07-21
490_2022,20,6,6,864000,2020-07-11,2020-07-21
490_2023,20,6,6,864000,2020-07-11,2020-07-21
499_2022,20,0,0,864000,2020-07-11,2020-07-21
501_2019,20,6,7,864000,2020-07-11,2020-07-21
501_2020,20,7,6,864000,2020-07-11,2020-07-21
501_2021,20,0,0,864000,2020-07-11,2020-07-21
506_2021,20,6,6,864000,2020-07-11,2020-07-21
509_2022,20,7,7,864000,2020-07-11,2020-07-21
517_2021,20,0,0,864000,2020-07-11,2020-07-21
524_2021,20,0,0,864000,2020-07-11,2020-07-21
710_2023,20,6,6,864000,2020-07-11,2020-07-21
830_2023,20,6,6,864000,2020-07-11,2020-07-21
832_2021,20,7,7,864000,2020-07-11,2020-07-21
901_2022,20,0,0,864000,2020-07-11,2020-07-21
947_2021,20,7,7,864000,2020-07-11,2020-07-21
970_2023,20,0,0,864000,2020-07-11,2020-07-21
973_2022,20,7,7,864000,2020-07-11,2020-07-21
984_2020,20,6,6,864000,2020-07-11,2020-07-21
984_2021,20,7,7,864000,2020-07-11,2020-07-21
984_2022,20,7,9,864000,2020-07-11,2020-07-21
984_2023,20,9,9,864000,2020-07-11,2020-07-21
984_2024,20,9,9,864000,2020-07-11,2020-07-21
984_2025,20,0,0,864000,2020-07-11,2020-07-21
1034_2022,20,7,7,864000,2020-07-11,2020-07-21
1060_2022,20,6,6,864000,2020-07-11,2020-07-21
1060_2023,20,0,0,864000,2020-07-11,2020-07-21
1060_2024,20,0,0,864000,2020-07-11,2020-07-21
1069_2022,20,0,0,864000,2020-07-11,2020-07-21
1135_2021,20,7,7,864000,2020-07-11,2020-07-21
1135_2022,20,7,7,864000,2020-07-11,2020-07-21
1142_2023,20,0,0,864000,2020-07-11,2020-07-21
1162_2023,20,6,6,864000,2020-07-11,2020-07-21
1211_2023,20,6,6,864000,2020-07-11,2020-07-21
1221_2023,20,0,0,864000,2020-07-11,2020-07-21
1229_2022,20,6,6,864000,2020-07-11,2020-07-21
1229_2023,20,0,0,864000,2020-07-11,2020-07-21
1229_2024,20,6,7,864000,2020-07-11,2020-07-21
1229_2025,20,0,0,864000,2020-07-11,2020-07-21
1234_2022,20,7,7,864000,2020-07-11,2020-07-21
1_2016,20,7,7,864000,2020-07-11,2020-07-21
1_2017,20,7,7,864000,2020-07-11,2020-07-21
1_2018,20,7,7,864000,2020-07-11,2020-07-21
1_2019,20,7,7,864000,2020-07-11,2020-07-21
1_2020,20,7,7,864000,2020-07-11,2020-07-21
1_2022,20,7,7,864000,2020-07-11,2020-07-21
1_2023,20,0,0,864000,2020-07-11,2020-07-21
2_2016,20,7,7,864000,2020-07-11,2020-07-21
2_2020,20,7,7,864000,2020-07-11,2020-07-21
2_2021,20,7,7,864000,2020-07-11,2020-07-21
2_2022,20,7,7,864000,2020-07-11,2020-07-21
2_2023,20,7,7,864000,2020-07-11,2020-07-21
5_2024,20,6,6,864000,2020-07-11,2020-07-21
5_2025,20,0,0,864000,2020-07-11,2020-07-21
6_2024,20,0,0,864000,2020-07-11,2020-07-21
9_2016,20,0,0,864000,2020-07-11,2020-07-21
10_2016,20,7,7,864000,2020-07-11,2020-07-21
10_2019,20,0,0,864000,2020-07-11,2020-07-21
11_2019,20,7,7,864000,2020-07-11,2020-07-21
11_2020,20,7,7,864000,2020-07-11,2020-07-21
11_2021,20,7,7,864000,2020-07-11,2020-07-21
11_2022,20,7,7,864000,2020-07-11,2020-07-21
13_2016,20,6,6,864000,2020-07-11,2020-07-21
13_2017,20,6,6,864000,2020-07-11,2020-07-21
13_2018,20,6,6,864000,2020-07-11,2020-07-21
13_2019,20,6,6,864000,2020-07-11,2020-07-21
13_2020,20,6,6,864000,2020-07-11,2020-07-21
13_2021,20,0,0,864000,2020-07-11,2020-07-21
19_2022,20,0,0,864000,2020-07-11,2020-07-21
26_2016,20,7,7,864000,2020-07-11,2020-07-21
26_2017,20,6,6,864000,2020-07-11,2020-07-21
26_2018,20,7,7,864000,2020-07-11,2020-07-21
27_2016,20,6,6,864000,2020-07-11,2020-07-21
27_2017,20,6,6,864000,2020-07-11,2020-07-21
27_2018,20,6,6,864000,2020-07-11,2020-07-21
27_2019,20,6,6,864000,2020-07-11,2020-07-21
27_2020,20,6,6,864000,2020-07-11,2020-07-21
28_2016,20,6,6,864000,2020-07-11,2020-07-21
28_2017,20,6,6,864000,2020-07-11,2020-07-21
28_2018,20,6,6,864000,2020-07-11,2020-07-21
28_2019,20,6,6,864000,2020-07-11,2020-07-21
28_2020,20,6,6,864000,2020-07-11,2020-07-21
28_2021,20,0,0,864000,2020-07-11,2020-07-21
28_2023,20,0,0,864000,2020-07-11,2020-07-21
29_2021,20,7,7,864000,2020-07-11,2020-07-21
29_2022,20,7,7,864000,2020-07-11,2020-07-21
33_2016,20,7,7,864000,2020-07-11,2020-07-21
36_2019,20,6,6,864000,2020-07-11,2020-07-21
36_2020,20,7,7,864000,2020-07-11,2020-07-21
37_2020,20,7,7,864000,2020-07-11,2020-07-21
37_2021,20,7,7,864000,2020-07-11,2020-07-21
37_2022,20,7,7,864000,2020-07-11,2020-07-21
37_2023,20,7,7,864000,2020-07-11,2020-07-21
38_2018,20,0,0,864000,2020-07-11,2020-07-21
42_2016,20,0,0,864000,2020-07-11,2020-07-21
43_2020,20,6,6,864000,2020-07-11,2020-07-21
43_2021,20,0,0,864000,2020-07-11,2020-07-21
43_2023,20,0,0,864000,2020-07-11,2020-07-21
45_2016,20,6,6,864000,2020-07-11,2020-07-21
46_2023,20,0,0,864000,2020-07-11,2020-07-21
49_2019,20,7,7,864000,2020-07-11,2020-07-21
49_2020,20,0,0,864000,2020-07-11,2020-07-21
55_2020,20,7,7,864000,2020-07-11,2020-07-21
55_2022,20,7,7,864000,2020-07-11,2020-07-21
56_2019,20,7,7,864000,2020-07-11,2020-07-21
56_2020,20,7,7,864000,2020-07-11,2020-07-21
59_2016,20,7,7,864000,2020-07-11,2020-07-21
59_2020,20,7,6,864000,2020-07-11,2020-07-21
59_2022,20,0,0,864000,2020-07-11,2020-07-21
59_2023,20,6,0,864000,2020-07-11,2020-07-21
59_2024,20,0,0,864000,2020-07-11,2020-07-21
60_2016,20,7,6,864000,2020-07-11,2020-07-21
61_2017,20,7,7,864000,2020-07-11,2020-07-21
63_2016,20,6,6,864000,2020-07-11,2020-07-21
63_2017,20,6,6,864000,2020-07-11,2020-07-21
63_2018,20,6,6,864000,2020-07-11,2020-07-21
63_2019,20,6,6,864000,2020-07-11,2020-07-21
63_2020,20,6,6,864000,2020-07-11,2020-07-21
63_2021,20,0,0,864000,2020-07-11,2020-07-21
64_2019,20,7,7,864000,2020-07-11,2020-07-21
64_2020,20,7,7,864000,2020-07-11,2020-07-21
64_2021,20,0,0,864000,2020-07-11,2020-07-21
65_2022,20,7,7,864000,2020-07-11,2020-07-21
71_2022,20,0,0,864000,2020-07-11,2020-07-21
72_2020,20,6,6,864000,2020-07-11,2020-07-21
72_2021,20,6,0,864000,2020-07-11,2020-07-21
73_2016,20,7,0,864000,2020-07-11,2020-07-21
74_2023,20,6,6,864000,2020-07-11,2020-07-21
74_2024,20,0,0,864000,2020-07-11,2020-07-21
76_2016,20,6,6,864000,2020-07-11,2020-07-21
76_2017,20,0,0,864000,2020-07-11,2020-07-21
77_2018,20,6,6,864000,2020-07-11,2020-07-21
77_2019,20,6,6,864000,2020-07-11,2020-07-21
77_2020,20,6,6,864000,2020-07-11,2020-07-21
79_2016,20,6,6,864000,2020-07-11,2020-07-21
80_2016,20,6,6,864000,2020-07-11,2020-07-21
80_2017,20,6,6,864000,2020-07-11,2020-07-21
80_2018,20,6,6,864000,2020-07-11,2020-07-21
80_2019,20,6,6,864000,2020-07-11,2020-07-21
80_2020,20,6,6,864000,2020-07-11,2020-07-21
80_2021,20,0,0,864000,2020-07-11,2020-07-21
91_2024,20,0,0,864000,2020-07-11,2020-07-21
98_2020,20,6,6,864000,2020-07-11,2020-07-21
98_2021,20,6,6,864000,2020-07-11,2020-07-21
98_2022,20,6,6,864000,2020-07-11,2020-07-21
98_2023,20,0,0,864000,2020-07-11,2020-07-21
100_2016,20,6,6,864000,2020-07-11,2020-07-21
100_2017,20,6,6,864000,2020-07-11,2020-07-21
100_2018,20,6,6,864000,2020-07-11,2020-07-21
100_2019,20,6,6,864000,2020-07-11,2020-07-21
100_2020,20,6,6,864000,2020-07-11,2020-07-21
100_2021,20,0,0,864000,2020-07-11,2020-07-21
100_2022,20,0,0,864000,2020-07-11,2020-07-21
100_2023,20,0,0,864000,2020-07-11,2020-07-21
100_2024,20,0,0,864000,2020-07-11,2020-07-21
101_2016,20,7,7,864000,2020-07-11,2020-07-21
101_2017,20,7,7,864000,2020-07-11,2020-07-21
101_2018,20,7,7,864000,2020-07-11,2020-07-21
101_2019,20,7,7,864000,2020-07-11,2020-07-21
105_2016,20,7,7,864000,2020-07-11,2020-07-21
105_2018,20,7,7,864000,2020-07-11,2020-07-21
105_2019,20,7,7,864000,2020-07-11,2020-07-21
105_2020,20,7,7,864000,2020-07-11,2020-07-21
105_2021,20,6,7,864000,2020-07-11,2020-07-21
105_2022,20,0,0,864000,2020-07-11,2020-07-21
105_2023,20,7,0,864000,2020-07-11,2020-07-21
109_2016,20,7,7,864000,2020-07-11,2020-07-21
109_2017,20,7,7,864000,2020-07-11,2020-07-21
109_2018,20,7,7,864000,2020-07-11,2020-07-21
109_2019,20,7,7,864000,2020-07-11,2020-07-21
109_2020,20,7,7,864000,2020-07-11,2020-07-21
109_2021,20,0,0,864000,2020-07-11,2020-07-21
109_2022,20,0,0,864000,2020-07-11,2020-07-21
109_2023,20,7,7,864000,2020-07-11,2020-07-21
110_2016,20,7,7,864000,2020-07-11,2020-07-21
110_2018,20,7,7,864000,2020-07-11,2020-07-21
110_2019,20,7,7,864000,2020-07-11,2020-07-21
110_2020,20,7,7,864000,2020-07-11,2020-07-21
110_2021,20,0,0,864000,2020-07-11,2020-07-21
110_2022,20,0,0,864000,2020-07-11,2020-07-21
110_2023,20,0,0,864000,2020-07-11,2020-07-21
111_2016,20,6,6,864000,2020-07-11,2020-07-21
111_2018,20,0,0,864000,2020-07-11,2020-07-21
116_2018,20,6,6,864000,2020-07-11,2020-07-21
116_2019,20,6,6,864000,2020-07-11,2020-07-21
116_2020,20,6,6,864000,2020-07-11,2020-07-21
116_2021,20,0,0,864000,2020-07-11,2020-07-21
116_2022,20,0,0,864000,2020-07-11,2020-07-21
116_2023,20,0,0,864000,2020-07-11,2020-07-21
118_2016,20,7,7,864000,2020-07-11,2020-07-21
118_2018,20,7,7,864000,2020-07-11,2020-07-21
118_2019,20,7,7,864000,2020-07-11,2020-07-21
118_2020,20,7,7,864000,2020-07-11,2020-07-21
118_2021,20,0,0,864000,2020-07-11,2020-07-21
120_2016,20,6,6,864000,2020-07-11,2020-07-21
120_2017,20,6,6,864000,2020-07-11,2020-07-21
120_2018,20,6,6,864000,2020-07-11,2020-07-21
120_2019,20,6,6,864000,2020-07-11,2020-07-21
120_2020,20,6,6,864000,2020-07-11,2020-07-21
120_2021,20,0,0,864000,2020-07-11,2020-07-21
120_2022,20,0,0,864000,2020-07-11,2020-07-21
120_2023,20,0,0,864000,2020-07-11,2020-07-21
121_2016,20,7,7,864000,2020-07-11,2020-07-21
125_2016,20,7,7,864000,2020-07-11,2020-07-21
125_2017,20,0,0,864000,2020-07-11,2020-07-21
126_2016,20,6,6,864000,2020-07-11,2020-07-21
126_2018,20,7,7,864000,2020-07-11,2020-07-21
126_2019,20,6,6,864000,2020-07-11,2020-07-21
126_2020,20,7,7,864000,2020-07-11,2020-07-21
126_2021,20,0,0,864000,2020-07-11,2020-07-21
126_2022,20,0,0,864000,2020-07-11,2020-07-21
129_2019,20,6,6,864000,2020-07-11,2020-07-21
129_2020,20,6,6,864000,2020-07-11,2020-07-21
129_2022,20,6,0,864000,2020-07-11,2020-07-21
129_2023,20,0,0,864000,2020-07-11,2020-07-21
131_2016,20,7,7,864000,2020-07-11,2020-07-21
131_2017,20,7,7,864000,2020-07-11,2020-07-21
131_2018,20,7,7,864000,2020-07-11,2020-07-21
131_2019,20,0,0,864000,2020-07-11,2020-07-21
134_2016,20,7,7,864000,2020-07-11,2020-07-21
137_2018,20,7,7,864000,2020-07-11,2020-07-21
137_2019,20,7,7,864000,2020-07-11,2020-07-21
137_2020,20,7,7,864000,2020-07-11,2020-07-21
138_2019,20,7,7,864000,2020-07-11,2020-07-21
138_2020,20,7,7,864000,2020-07-11,2020-07-21
138_2021,20,0,0,864000,2020-07-11,2020-07-21
138_2022,20,0,0,864000,2020-07-11,2020-07-21
139_2015,20,6,6,864000,2020-07-11,2020-07-21
139_2016,20,7,7,864000,2020-07-11,2020-07-21
147_2015,20,6,0,864000,2020-07-11,2020-07-21
149_2015,20,6,7,864000,2020-07-11,2020-07-21
154_2018,20,7,7,864000,2020-07-11,2020-07-21
154_2019,20,7,7,864000,2020-07-11,2020-07-21
154_2020,20,7,7,864000,2020-07-11,2020-07-21
154_2024,20,0,0,864000,2020-07-11,2020-07-21
155_2017,20,6,6,864000,2020-07-11,2020-07-21
155_2018,20,6,6,864000,2020-07-11,2020-07-21
155_2019,20,6,7,864000,2020-07-11,2020-07-21
155_2020,20,6,6,864000,2020-07-11,2020-07-21
155_2021,20,0,0,864000,2020-07-11,2020-07-21
160_2015,20,6,6,864000,2020-07-11,2020-07-21
162_2015,20,0,0,864000,2020-07-11,2020-07-21
164_2019,20,0,0,864000,2020-07-11,2020-07-21
165_2019,20,6,6,864000,2020-07-11,2020-07-21
165_2020,20,6,6,864000,2020-07-11,2020-07-21
166_2015,20,6,6,864000,2020-07-11,2020-07-21
168_2015,20,0,0,864000,2020-07-11,2020-07-21
169_2015,20,0,0,864000,2020-07-11,2020-07-21
170_2015,20,6,0,864000,2020-07-11,2020-07-21
171_2020,20,6,6,864000,2020-07-11,2020-07-21
171_2021,20,0,0,864000,2020-07-11,2020-07-21
172_2015,20,6,6,864000,2020-07-11,2020-07-21
172_2018,20,6,6,864000,2020-07-11,2020-07-21
172_2019,20,6,6,864000,2020-07-11,2020-07-21
172_2020,20,6,6,864000,2020-07-11,2020-07-21
172_2021,20,0,0,864000,2020-07-11,2020-07-21
174_2015,20,0,0,864000,2020-07-11,2020-07-21
176_2015,20,7,7,864000,2020-07-11,2020-07-21
177_2015,20,0,0,864000,2020-07-11,2020-07-21
178_2015,20,6,0,864000,2020-07-11,2020-07-21
179_2015,20,6,6,864000,2020-07-11,2020-07-21
179_2016,20,0,0,864000,2020-07-11,2020-07-21
180_2015,20,6,6,864000,2020-07-11,2020-07-21
180_2016,20,6,6,864000,2020-07-11,2020-07-21
180_2017,20,6,6,864000,2020-07-11,2020-07-21
180_2018,20,6,6,864000,2020-07-11,2020-07-21
180_2019,20,7,7,864000,2020-07-11,2020-07-21
180_2020,20,6,7,864000,2020-07-11,2020-07-21
182_2015,20,0,0,864000,2020-07-11,2020-07-21
186_2016,20,6,6,864000,2020-07-11,2020-07-21
186_2017,20,6,6,864000,2020-07-11,2020-07-21
186_2018,20,6,6,864000,2020-07-11,2020-07-21
186_2019,20,6,6,864000,2020-07-11,2020-07-21
186_2020,20,6,6,864000,2020-07-11,2020-07-21
186_2021,20,0,0,864000,2020-07-11,2020-07-21
187_2016,20,6,6,864000,2020-07-11,2020-07-21
187_2017,20,6,6,864000,2020-07-11,2020-07-21
187_2018,20,6,6,864000,2020-07-11,2020-07-21
187_2019,20,6,6,864000,2020-07-11,2020-07-21
192_2018,20,7,7,864000,2020-07-11,2020-07-21
192_2019,20,7,7,864000,2020-07-11,2020-07-21
192_2020,20,0,0,864000,2020-07-11,2020-07-21
238_2017,20,0,0,864000,2020-07-11,2020-07-21
245_2017,20,0,0,864000,2020-07-11,2020-07-21
249_2020,20,7,6,864000,2020-07-11,2020-07-21
249_2021,20,0,0,864000,2020-07-11,2020-07-21
251_2021,20,7,7,864000,2020-07-11,2020-07-21
252_2017,20,0,0,864000,2020-07-11,2020-07-21
253_2017,20,6,0,864000,2020-07-11,2020-07-21
254_2021,20,7,7,864000,2020-07-11,2020-07-21
254_2022,20,7,7,864000,2020-07-11,2020-07-21
254_2023,20,7,7,864000,2020-07-11,2020-07-21
257_2017,20,0,0,864000,2020-07-11,2020-07-21
260_2017,20,7,7,864000,2020-07-11,2020-07-21
260_2018,20,7,7,864000,2020-07-11,2020-07-21
260_2019,20,7,7,864000,2020-07-11,2020-07-21
260_2020,20,7,7,864000,2020-07-11,2020-07-21
260_2021,20,6,6,864000,2020-07-11,2020-07-21
260_2022,20,6,6,864000,2020-07-11,2020-07-21
260_2023,20,0,0,864000,2020-07-11,2020-07-21
262_2020,20,7,7,864000,2020-07-11,2020-07-21
262_2021,20,6,6,864000,2020-07-11,2020-07-21
262_2022,20,0,0,864000,2020-07-11,2020-07-21
266_2019,20,7,7,864000,2020-07-11,2020-07-21
266_2020,20,7,7,864000,2020-07-11,2020-07-21
274_2017,20,7,7,864000,2020-07-11,2020-07-21
274_2018,20,7,6,864000,2020-07-11,2020-07-21
274_2019,20,7,7,864000,2020-07-11,2020-07-21
274_2020,20,7,7,864000,2020-07-11,2020-07-21
274_2021,20,7,7,864000,2020-07-11,2020-07-21
274_2022,20,7,7,864000,2020-07-11,2020-07-21
282_2022,20,6,0,864000,2020-07-11,2020-07-21
282_2023,20,0,0,864000,2020-07-11,2020-07-21
288_2019,20,7,7,864000,2020-07-11,2020-07-21
291_2020,20,7,7,864000,2020-07-11,2020-07-21
291_2021,20,7,7,864000,2020-07-11,2020-07-21
291_2022,20,0,0,864000,2020-07-11,2020-07-21
301_2017,20,6,0,864000,2020-07-11,2020-07-21
303_2019,20,7,7,864000,2020-07-11,2020-07-21
303_2020,20,7,7,864000,2020-07-11,2020-07-21
306_2017,20,7,7,864000,2020-07-11,2020-07-21
306_2018,20,6,6,864000,2020-07-11,2020-07-21
306_2019,20,6,6,864000,2020-07-11,2020-07-21
306_2020,20,6,6,864000,2020-07-11,2020-07-21
306_2021,20,6,6,864000,2020-07-11,2020-07-21
306_2022,20,0,0,864000,2020-07-11,2020-07-21
312_2022,20,7,6,864000,2020-07-11,2020-07-21
316_2017,20,7,7,864000,2020-07-11,2020-07-21
316_2018,20,7,7,864000,2020-07-11,2020-07-21
316_2019,20,7,7,864000,2020-07-11,2020-07-21
316_2020,20,7,7,864000,2020-07-11,2020-07-21
319_2019,20,0,0,864000,2020-07-11,2020-07-21
325_2020,20,7,7,864000,2020-07-11,2020-07-21
329_2023,20,7,7,864000,2020-07-11,2020-07-21
329_2024,20,7,7,864000,2020-07-11,2020-07-21
337_2021,20,6,6,864000,2020-07-11,2020-07-21
337_2022,20,7,7,864000,2020-07-11,2020-07-21
341_2017,20,0,0,864000,2020-07-11,2020-07-21
343_2023,20,7,7,864000,2020-07-11,2020-07-21
