ID,bird_id,period_id,n,period,start,end
3,1252,31,55,864000,2020-11-01,2020-11-11
3,1252,32,61,864000,2020-11-11,2020-11-21
3,1252,33,3,864000,2020-11-21,2020-12-01
3,1252,34,2,864000,2020-12-01,2020-12-11
3,1264,5,1,864000,2020-02-11,2020-02-21
3,1264,29,277,864000,2020-10-11,2020-10-21
3,1264,30,969,950400,2020-10-21,2020-11-01
4,2,1,130,864000,2020-01-01,2020-01-11
4,2,2,80,864000,2020-01-11,2020-01-21
4,2,4,16,864000,2020-02-01,2020-02-11
4,2,5,56,864000,2020-02-11,2020-02-21
4,3,1,234,864000,2020-01-01,2020-01-11
4,3,2,252,864000,2020-01-11,2020-01-21
4,3,3,212,950400,2020-01-21,2020-02-01
4,3,4,495,864000,2020-02-01,2020-02-11
4,3,5,400,864000,2020-02-11,2020-02-21
4,3,6,106,777600,2020-02-21,2020-03-01
4,3,7,74,864000,2020-03-01,2020-03-11
4,3,8,162,864000,2020-03-11,2020-03-21
4,3,9,62,950400,2020-03-21,2020-04-01
4,3,10,12,864000,2020-04-01,2020-04-11
4,3,11,36,864000,2020-04-11,2020-04-21
4,3,15,357,950400,2020-05-21,2020-06-01
4,3,16,281,864000,2020-06-01,2020-06-11
4,3,17,292,864000,2020-06-11,2020-06-21
4,3,18,34,864000,2020-06-21,2020-07-01
4,3,20,47,864000,2020-07-11,2020-07-21
4,3,28,250,864000,2020-10-01,2020-10-11
4,3,29,230,864000,2020-10-11,2020-10-21
4,3,30,50,950400,2020-10-21,2020-11-01
4,3,31,169,864000,2020-11-01,2020-11-11
4,3,32,62,864000,2020-11-11,2020-11-21
4,3,33,124,864000,2020-11-21,2020-12-01
4,3,34,224,864000,2020-12-01,2020-12-11
4,3,35,252,864000,2020-12-11,2020-12-21
4,3,36,323,864000,2020-12-21,2020-12-31
4,4,17,32,864000,2020-06-11,2020-06-21
4,5,1,380,864000,2020-01-01,2020-01-11
4,5,2,372,864000,2020-01-11,2020-01-21
4,5,3,543,950400,2020-01-21,2020-02-01
4,5,4,457,864000,2020-02-01,2020-02-11
4,5,5,272,864000,2020-02-11,2020-02-21
4,5,6,464,777600,2020-02-21,2020-03-01
4,5,7,332,864000,2020-03-01,2020-03-11
4,5,8,175,864000,2020-03-11,2020-03-21
4,5,9,78,950400,2020-03-21,2020-04-01
4,5,10,40,864000,2020-04-01,2020-04-11
4,5,11,30,864000,2020-04-11,2020-04-21
4,5,12,22,864000,2020-04-21,2020-05-01
4,5,13,149,864000,2020-05-01,2020-05-11
4,5,14,165,864000,2020-05-11,2020-05-21
4,5,28,171,864000,2020-10-01,2020-10-11
4,5,29,274,864000,2020-10-11,2020-10-21
4,5,30,324,950400,2020-10-21,2020-11-01
4,5,31,269,864000,2020-11-01,2020-11-11
4,5,32,475,864000,2020-11-11,2020-11-21
4,5,33,329,864000,2020-11-21,2020-12-01
4,5,34,385,864000,2020-12-01,2020-12-11
4,5,35,299,864000,2020-12-11,2020-12-21
4,5,36,328,864000,2020-12-21,2020-12-31
4,6,28,100,864000,2020-10-01,2020-10-11
4,6,29,80,864000,2020-10-11,2020-10-21
4,6,31,6,864000,2020-11-01,2020-11-11
4,6,34,15,864000,2020-12-01,2020-12-11
4,6,35,44,864000,2020-12-11,2020-12-21
4,7,28,28,864000,2020-10-01,2020-10-11
4,10,2,50,864000,2020-01-11,2020-01-21
4,12,27,8,864000,2020-09-21,2020-10-01
4,12,28,289,864000,2020-10-01,2020-10-11
4,12,29,78,864000,2020-10-11,2020-10-21
4,14,28,12,864000,2020-10-01,2020-10-11
4,15,4,3,864000,2020-02-01,2020-02-11
4,15,5,9,864000,2020-02-11,2020-02-21
4,15,6,7,777600,2020-02-21,2020-03-01
4,15,7,2,864000,2020-03-01,2020-03-11
4,15,15,6,950400,2020-05-21,2020-06-01
4,15,19,8,864000,2020-07-01,2020-07-11
4,15,26,12,864000,2020-09-11,2020-09-21
4,15,27,36,864000,2020-09-21,2020-10-01
4,15,30,12,950400,2020-10-21,2020-11-01
4,15,34,3,864000,2020-12-01,2020-12-11
4,17,9,97,950400,2020-03-21,2020-04-01
4,17,13,39,864000,2020-05-01,2020-05-11
4,17,14,20,864000,2020-05-11,2020-05-21
4,17,27,82,864000,2020-09-21,2020-10-01
4,17,28,94,864000,2020-10-01,2020-10-11
4,18,8,29,864000,2020-03-11,2020-03-21
4,18,9,20,950400,2020-03-21,2020-04-01
4,18,11,91,864000,2020-04-11,2020-04-21
4,18,13,68,864000,2020-05-01,2020-05-11
4,18,27,48,864000,2020-09-21,2020-10-01
4,18,29,144,864000,2020-10-11,2020-10-21
4,19,1,3,864000,2020-01-01,2020-01-11
4,19,2,6,864000,2020-01-11,2020-01-21
4,19,3,26,950400,2020-01-21,2020-02-01
4,19,5,2,864000,2020-02-11,2020-02-21
4,19,31,18,864000,2020-11-01,2020-11-11
4,19,32,40,864000,2020-11-11,2020-11-21
4,19,36,2,864000,2020-12-21,2020-12-31
4,21,35,18,864000,2020-12-11,2020-12-21
4,22,1,36,864000,2020-01-01,2020-01-11
4,22,8,38,864000,2020-03-11,2020-03-21
4,22,9,275,950400,2020-03-21,2020-04-01
4,22,13,16,864000,2020-05-01,2020-05-11
4,22,29,98,864000,2020-10-11,2020-10-21
4,22,31,24,864000,2020-11-01,2020-11-11
4,22,36,62,864000,2020-12-21,2020-12-31
4,23,11,59,864000,2020-04-11,2020-04-21
4,23,28,122,864000,2020-10-01,2020-10-11
4,24,11,108,864000,2020-04-11,2020-04-21
4,24,13,64,864000,2020-05-01,2020-05-11
4,24,28,207,864000,2020-10-01,2020-10-11
4,25,10,58,864000,2020-04-01,2020-04-11
4,25,11,54,864000,2020-04-11,2020-04-21
4,25,12,95,864000,2020-04-21,2020-05-01
4,25,13,104,864000,2020-05-01,2020-05-11
4,25,31,70,864000,2020-11-01,2020-11-11
4,25,32,22,864000,2020-11-11,2020-11-21
4,29,8,24,864000,2020-03-11,2020-03-21
4,29,9,26,950400,2020-03-21,2020-04-01
4,29,10,18,864000,2020-04-01,2020-04-11
4,29,11,52,864000,2020-04-11,2020-04-21
4,29,28,86,864000,2020-10-01,2020-10-11
4,29,29,80,864000,2020-10-11,2020-10-21
4,29,30,18,950400,2020-10-21,2020-11-01
4,29,34,6,864000,2020-12-01,2020-12-11
4,29,35,92,864000,2020-12-11,2020-12-21
4,30,1,154,864000,2020-01-01,2020-01-11
4,30,2,167,864000,2020-01-11,2020-01-21
4,30,3,72,950400,2020-01-21,2020-02-01
4,30,4,20,864000,2020-02-01,2020-02-11
4,30,5,8,864000,2020-02-11,2020-02-21
4,30,30,26,950400,2020-10-21,2020-11-01
4,30,34,28,864000,2020-12-01,2020-12-11
4,30,35,48,864000,2020-12-11,2020-12-21
4,30,36,14,864000,2020-12-21,2020-12-31
4,31,11,52,864000,2020-04-11,2020-04-21
4,31,12,22,864000,2020-04-21,2020-05-01
4,31,32,82,864000,2020-11-11,2020-11-21
4,32,6,10,777600,2020-02-21,2020-03-01
4,32,12,78,864000,2020-04-21,2020-05-01
4,32,14,2,864000,2020-05-11,2020-05-21
4,32,28,96,864000,2020-10-01,2020-10-11
4,32,35,4,864000,2020-12-11,2020-12-21
4,36,29,32,864000,2020-10-11,2020-10-21
4,37,1,234,864000,2020-01-01,2020-01-11
4,37,2,20,864000,2020-01-11,2020-01-21
4,37,6,26,777600,2020-02-21,2020-03-01
4,37,7,45,864000,2020-03-01,2020-03-11
4,37,13,59,864000,2020-05-01,2020-05-11
4,37,29,121,864000,2020-10-11,2020-10-21
4,37,31,10,864000,2020-11-01,2020-11-11
4,39,28,200,864000,2020-10-01,2020-10-11
4,39,29,116,864000,2020-10-11,2020-10-21
4,40,13,30,864000,2020-05-01,2020-05-11
4,40,17,13,864000,2020-06-11,2020-06-21
4,40,18,16,864000,2020-06-21,2020-07-01
4,40,30,433,950400,2020-10-21,2020-11-01
4,40,31,624,864000,2020-11-01,2020-11-11
4,40,32,432,864000,2020-11-11,2020-11-21
4,40,33,232,864000,2020-11-21,2020-12-01
4,40,34,78,864000,2020-12-01,2020-12-11
4,41,28,102,864000,2020-10-01,2020-10-11
4,41,29,88,864000,2020-10-11,2020-10-21
4,43,10,4,864000,2020-04-01,2020-04-11
4,43,28,38,864000,2020-10-01,2020-10-11
4,46,5,12,864000,2020-02-11,2020-02-21
4,46,11,33,864000,2020-04-11,2020-04-21
4,46,12,17,864000,2020-04-21,2020-05-01
4,46,13,38,864000,2020-05-01,2020-05-11
4,46,25,78,864000,2020-09-01,2020-09-11
4,46,26,33,864000,2020-09-11,2020-09-21
4,46,27,11,864000,2020-09-21,2020-10-01
4,46,28,136,864000,2020-10-01,2020-10-11
4,46,29,47,864000,2020-10-11,2020-10-21
4,46,30,4,950400,2020-10-21,2020-11-01
4,47,11,70,864000,2020-04-11,2020-04-21
4,47,14,6,864000,2020-05-11,2020-05-21
4,47,15,62,950400,2020-05-21,2020-06-01
4,47,16,356,864000,2020-06-01,2020-06-11
4,47,17,142,864000,2020-06-11,2020-06-21
4,47,28,42,864000,2020-10-01,2020-10-11
4,48,12,102,864000,2020-04-21,2020-05-01
4,48,17,133,864000,2020-06-11,2020-06-21
4,48,18,18,864000,2020-06-21,2020-07-01
4,48,21,6,950400,2020-07-21,2020-08-01
4,48,22,204,864000,2020-08-01,2020-08-11
4,48,23,48,864000,2020-08-11,2020-08-21
4,48,24,76,950400,2020-08-21,2020-09-01
4,48,25,82,864000,2020-09-01,2020-09-11
4,48,26,79,864000,2020-09-11,2020-09-21
4,48,27,131,864000,2020-09-21,2020-10-01
4,48,28,291,864000,2020-10-01,2020-10-11
4,48,29,298,864000,2020-10-11,2020-10-21
4,48,30,276,950400,2020-10-21,2020-11-01
4,49,7,31,864000,2020-03-01,2020-03-11
4,49,9,8,950400,2020-03-21,2020-04-01
4,49,28,168,864000,2020-10-01,2020-10-11
4,49,34,86,864000,2020-12-01,2020-12-11
4,49,35,22,864000,2020-12-11,2020-12-21
4,52,28,160,864000,2020-10-01,2020-10-11
4,53,28,8,864000,2020-10-01,2020-10-11
4,53,29,138,864000,2020-10-11,2020-10-21
4,53,30,126,950400,2020-10-21,2020-11-01
4,53,32,6,864000,2020-11-11,2020-11-21
4,54,1,6,864000,2020-01-01,2020-01-11
4,54,5,23,864000,2020-02-11,2020-02-21
4,54,6,12,777600,2020-02-21,2020-03-01
4,54,9,14,950400,2020-03-21,2020-04-01
4,54,27,6,864000,2020-09-21,2020-10-01
4,54,29,91,864000,2020-10-11,2020-10-21
4,54,30,11,950400,2020-10-21,2020-11-01
4,54,33,2,864000,2020-11-21,2020-12-01
4,54,36,36,864000,2020-12-21,2020-12-31
4,55,28,90,864000,2020-10-01,2020-10-11
4,55,30,258,950400,2020-10-21,2020-11-01
4,56,10,2,864000,2020-04-01,2020-04-11
4,56,11,145,864000,2020-04-11,2020-04-21
4,56,28,32,864000,2020-10-01,2020-10-11
4,59,3,43,950400,2020-01-21,2020-02-01
4,59,4,8,864000,2020-02-01,2020-02-11
4,61,34,58,864000,2020-12-01,2020-12-11
4,62,6,34,777600,2020-02-21,2020-03-01
4,62,30,38,950400,2020-10-21,2020-11-01
4,64,5,30,864000,2020-02-11,2020-02-21
4,64,34,32,864000,2020-12-01,2020-12-11
4,65,1,47,864000,2020-01-01,2020-01-11
4,65,2,70,864000,2020-01-11,2020-01-21
4,65,3,185,950400,2020-01-21,2020-02-01
4,65,4,43,864000,2020-02-01,2020-02-11
4,65,5,3,864000,2020-02-11,2020-02-21
4,65,34,34,864000,2020-12-01,2020-12-11
4,65,35,4,864000,2020-12-11,2020-12-21
4,67,1,80,864000,2020-01-01,2020-01-11
4,67,2,78,864000,2020-01-11,2020-01-21
4,67,3,201,950400,2020-01-21,2020-02-01
4,67,4,91,864000,2020-02-01,2020-02-11
4,67,5,138,864000,2020-02-11,2020-02-21
4,67,6,124,777600,2020-02-21,2020-03-01
4,67,7,50,864000,2020-03-01,2020-03-11
4,67,28,188,864000,2020-10-01,2020-10-11
4,67,29,273,864000,2020-10-11,2020-10-21
4,67,30,308,950400,2020-10-21,2020-11-01
4,67,31,294,864000,2020-11-01,2020-11-11
4,67,32,122,864000,2020-11-11,2020-11-21
4,67,33,80,864000,2020-11-21,2020-12-01
4,67,34,95,864000,2020-12-01,2020-12-11
4,67,35,285,864000,2020-12-11,2020-12-21
4,67,36,82,864000,2020-12-21,2020-12-31
4,68,29,200,864000,2020-10-11,2020-10-21
4,69,30,2,950400,2020-10-21,2020-11-01
4,71,1,1000,864000,2020-01-01,2020-01-11
4,71,2,826,864000,2020-01-11,2020-01-21
4,71,3,874,950400,2020-01-21,2020-02-01
4,71,4,888,864000,2020-02-01,2020-02-11
4,71,5,552,864000,2020-02-11,2020-02-21
4,71,6,156,777600,2020-02-21,2020-03-01
4,71,7,135,864000,2020-03-01,2020-03-11
4,71,29,366,864000,2020-10-11,2020-10-21
4,71,30,633,950400,2020-10-21,2020-11-01
4,71,31,622,864000,2020-11-01,2020-11-11
4,71,32,1188,864000,2020-11-11,2020-11-21
4,71,33,1005,864000,2020-11-21,2020-12-01
4,71,34,967,864000,2020-12-01,2020-12-11
4,71,35,1022,864000,2020-12-11,2020-12-21
4,71,36,1050,864000,2020-12-21,2020-12-31
4,72,28,152,864000,2020-10-01,2020-10-11
4,74,1,14,864000,2020-01-01,2020-01-11
4,74,2,8,864000,2020-01-11,2020-01-21
4,74,4,14,864000,2020-02-01,2020-02-11
4,74,28,102,864000,2020-10-01,2020-10-11
4,74,34,12,864000,2020-12-01,2020-12-11
4,74,35,2,864000,2020-12-11,2020-12-21
4,75,9,4,950400,2020-03-21,2020-04-01
4,75,29,22,864000,2020-10-11,2020-10-21
4,75,30,72,950400,2020-10-21,2020-11-01
4,75,31,82,864000,2020-11-01,2020-11-11
4,75,32,148,864000,2020-11-11,2020-11-21
4,78,7,58,864000,2020-03-01,2020-03-11
4,78,10,142,864000,2020-04-01,2020-04-11
4,78,28,184,864000,2020-10-01,2020-10-11
4,78,29,311,864000,2020-10-11,2020-10-21
4,78,30,268,950400,2020-10-21,2020-11-01
4,78,31,133,864000,2020-11-01,2020-11-11
4,78,32,6,864000,2020-11-11,2020-11-21
4,82,3,23,950400,2020-01-21,2020-02-01
4,82,4,34,864000,2020-02-01,2020-02-11
4,82,6,2,777600,2020-02-21,2020-03-01
4,82,7,126,864000,2020-03-01,2020-03-11
4,82,10,37,864000,2020-04-01,2020-04-11
4,82,30,114,950400,2020-10-21,2020-11-01
4,82,33,34,864000,2020-11-21,2020-12-01
4,82,35,1,864000,2020-12-11,2020-12-21
4,83,8,32,864000,2020-03-11,2020-03-21
4,83,11,77,864000,2020-04-11,2020-04-21
4,83,28,224,864000,2020-10-01,2020-10-11
4,83,30,301,950400,2020-10-21,2020-11-01
4,83,31,14,864000,2020-11-01,2020-11-11
4,84,19,30,864000,2020-07-01,2020-07-11
4,84,27,62,864000,2020-09-21,2020-10-01
4,84,29,158,864000,2020-10-11,2020-10-21
4,85,29,44,864000,2020-10-11,2020-10-21
4,85,30,72,950400,2020-10-21,2020-11-01
4,86,28,58,864000,2020-10-01,2020-10-11
4,90,27,27,864000,2020-09-21,2020-10-01
4,90,28,84,864000,2020-10-01,2020-10-11
4,90,29,80,864000,2020-10-11,2020-10-21
4,90,30,89,950400,2020-10-21,2020-11-01
4,90,31,84,864000,2020-11-01,2020-11-11
4,90,32,79,864000,2020-11-11,2020-11-21
4,90,33,80,864000,2020-11-21,2020-12-01
4,90,34,79,864000,2020-12-01,2020-12-11
4,90,35,81,864000,2020-12-11,2020-12-21
4,90,36,153,864000,2020-12-21,2020-12-31
4,91,1,7,864000,2020-01-01,2020-01-11
4,91,2,18,864000,2020-01-11,2020-01-21
4,91,3,20,950400,2020-01-21,2020-02-01
4,91,4,36,864000,2020-02-01,2020-02-11
4,91,5,98,864000,2020-02-11,2020-02-21
4,91,6,106,777600,2020-02-21,2020-03-01
4,91,28,78,864000,2020-10-01,2020-10-11
4,91,30,204,950400,2020-10-21,2020-11-01
4,91,34,3,864000,2020-12-01,2020-12-11
4,91,35,24,864000,2020-12-11,2020-12-21
4,92,11,126,864000,2020-04-11,2020-04-21
4,92,12,40,864000,2020-04-21,2020-05-01
4,92,27,86,864000,2020-09-21,2020-10-01
4,93,29,14,864000,2020-10-11,2020-10-21
4,93,30,196,950400,2020-10-21,2020-11-01
4,94,12,66,864000,2020-04-21,2020-05-01
4,94,27,90,864000,2020-09-21,2020-10-01
4,95,8,42,864000,2020-03-11,2020-03-21
4,95,9,16,950400,2020-03-21,2020-04-01
4,95,11,88,864000,2020-04-11,2020-04-21
4,95,12,52,864000,2020-04-21,2020-05-01
4,95,13,102,864000,2020-05-01,2020-05-11
4,95,27,86,864000,2020-09-21,2020-10-01
4,95,30,34,950400,2020-10-21,2020-11-01
4,96,27,126,864000,2020-09-21,2020-10-01
4,96,28,288,864000,2020-10-01,2020-10-11
4,98,27,3,864000,2020-09-21,2020-10-01
4,98,29,60,864000,2020-10-11,2020-10-21
4,98,30,4,950400,2020-10-21,2020-11-01
4,99,6,30,777600,2020-02-21,2020-03-01
4,99,9,18,950400,2020-03-21,2020-04-01
4,99,28,4,864000,2020-10-01,2020-10-11
4,99,29,92,864000,2020-10-11,2020-10-21
4,99,31,38,864000,2020-11-01,2020-11-11
4,99,32,82,864000,2020-11-11,2020-11-21
4,99,35,10,864000,2020-12-11,2020-12-21
4,102,8,74,864000,2020-03-11,2020-03-21
4,102,9,57,950400,2020-03-21,2020-04-01
4,102,10,60,864000,2020-04-01,2020-04-11
4,102,27,38,864000,2020-09-21,2020-10-01
4,103,5,32,864000,2020-02-11,2020-02-21
4,104,6,45,777600,2020-02-21,2020-03-01
4,104,7,20,864000,2020-03-01,2020-03-11
4,104,13,283,864000,2020-05-01,2020-05-11
4,104,14,96,864000,2020-05-11,2020-05-21
4,104,18,2,864000,2020-06-21,2020-07-01
4,104,27,48,864000,2020-09-21,2020-10-01
4,104,28,269,864000,2020-10-01,2020-10-11
4,104,29,19,864000,2020-10-11,2020-10-21
4,104,31,14,864000,2020-11-01,2020-11-11
4,105,2,21,864000,2020-01-11,2020-01-21
4,108,1,1,864000,2020-01-01,2020-01-11
4,108,3,3,950400,2020-01-21,2020-02-01
4,108,5,17,864000,2020-02-11,2020-02-21
4,108,7,30,864000,2020-03-01,2020-03-11
4,108,8,131,864000,2020-03-11,2020-03-21
4,108,9,366,950400,2020-03-21,2020-04-01
4,108,10,98,864000,2020-04-01,2020-04-11
4,108,11,10,864000,2020-04-11,2020-04-21
4,108,27,49,864000,2020-09-21,2020-10-01
4,108,28,356,864000,2020-10-01,2020-10-11
4,108,29,293,864000,2020-10-11,2020-10-21
4,108,30,146,950400,2020-10-21,2020-11-01
4,108,33,42,864000,2020-11-21,2020-12-01
4,108,34,19,864000,2020-12-01,2020-12-11
4,108,35,7,864000,2020-12-11,2020-12-21
4,108,36,6,864000,2020-12-21,2020-12-31
4,110,1,6,864000,2020-01-01,2020-01-11
4,110,2,180,864000,2020-01-11,2020-01-21
4,110,3,282,950400,2020-01-21,2020-02-01
4,111,1,82,864000,2020-01-01,2020-01-11
4,111,3,6,950400,2020-01-21,2020-02-01
4,111,4,10,864000,2020-02-01,2020-02-11
4,112,1,247,864000,2020-01-01,2020-01-11
4,112,2,280,864000,2020-01-11,2020-01-21
4,112,3,418,950400,2020-01-21,2020-02-01
4,112,4,380,864000,2020-02-01,2020-02-11
4,112,5,371,864000,2020-02-11,2020-02-21
4,112,6,280,777600,2020-02-21,2020-03-01
4,112,7,341,864000,2020-03-01,2020-03-11
4,112,8,343,864000,2020-03-11,2020-03-21
4,112,9,372,950400,2020-03-21,2020-04-01
4,112,10,367,864000,2020-04-01,2020-04-11
4,112,11,171,864000,2020-04-11,2020-04-21
4,112,33,52,864000,2020-11-21,2020-12-01
4,112,34,238,864000,2020-12-01,2020-12-11
4,112,35,241,864000,2020-12-11,2020-12-21
4,112,36,285,864000,2020-12-21,2020-12-31
4,113,1,44,864000,2020-01-01,2020-01-11
4,113,2,40,864000,2020-01-11,2020-01-21
4,113,3,158,950400,2020-01-21,2020-02-01
4,113,4,74,864000,2020-02-01,2020-02-11
4,113,5,34,864000,2020-02-11,2020-02-21
4,113,6,163,777600,2020-02-21,2020-03-01
4,113,7,118,864000,2020-03-01,2020-03-11
4,113,8,114,864000,2020-03-11,2020-03-21
4,113,9,12,950400,2020-03-21,2020-04-01
4,113,27,58,864000,2020-09-21,2020-10-01
4,113,28,12,864000,2020-10-01,2020-10-11
4,113,32,68,864000,2020-11-11,2020-11-21
4,113,34,22,864000,2020-12-01,2020-12-11
4,113,35,201,864000,2020-12-11,2020-12-21
4,113,36,65,864000,2020-12-21,2020-12-31
4,115,4,62,864000,2020-02-01,2020-02-11
4,115,32,60,864000,2020-11-11,2020-11-21
4,115,33,372,864000,2020-11-21,2020-12-01
4,115,34,92,864000,2020-12-01,2020-12-11
4,116,6,40,777600,2020-02-21,2020-03-01
4,116,28,62,864000,2020-10-01,2020-10-11
4,117,35,116,864000,2020-12-11,2020-12-21
4,117,36,60,864000,2020-12-21,2020-12-31
4,118,2,141,864000,2020-01-11,2020-01-21
4,118,3,50,950400,2020-01-21,2020-02-01
4,118,34,4,864000,2020-12-01,2020-12-11
4,119,4,20,864000,2020-02-01,2020-02-11
4,119,5,63,864000,2020-02-11,2020-02-21
4,119,7,97,864000,2020-03-01,2020-03-11
4,119,11,11,864000,2020-04-11,2020-04-21
4,119,12,18,864000,2020-04-21,2020-05-01
4,119,13,92,864000,2020-05-01,2020-05-11
4,119,14,35,864000,2020-05-11,2020-05-21
4,119,16,132,864000,2020-06-01,2020-06-11
4,119,17,67,864000,2020-06-11,2020-06-21
4,119,18,190,864000,2020-06-21,2020-07-01
4,119,19,53,864000,2020-07-01,2020-07-11
4,119,20,136,864000,2020-07-11,2020-07-21
4,119,21,128,950400,2020-07-21,2020-08-01
4,119,28,146,864000,2020-10-01,2020-10-11
4,119,29,1,864000,2020-10-11,2020-10-21
4,119,30,26,950400,2020-10-21,2020-11-01
4,119,31,12,864000,2020-11-01,2020-11-11
4,119,32,22,864000,2020-11-11,2020-11-21
4,119,33,28,864000,2020-11-21,2020-12-01
4,122,17,74,864000,2020-06-11,2020-06-21
4,122,19,260,864000,2020-07-01,2020-07-11
4,122,20,542,864000,2020-07-11,2020-07-21
4,122,21,406,950400,2020-07-21,2020-08-01
4,122,22,62,864000,2020-08-01,2020-08-11
4,122,27,2,864000,2020-09-21,2020-10-01
4,122,28,2,864000,2020-10-01,2020-10-11
4,123,28,205,864000,2020-10-01,2020-10-11
4,123,29,10,864000,2020-10-11,2020-10-21
4,124,4,3,864000,2020-02-01,2020-02-11
4,124,5,33,864000,2020-02-11,2020-02-21
4,124,28,164,864000,2020-10-01,2020-10-11
4,124,29,56,864000,2020-10-11,2020-10-21
4,126,15,4,950400,2020-05-21,2020-06-01
4,127,10,108,864000,2020-04-01,2020-04-11
4,127,28,58,864000,2020-10-01,2020-10-11
4,128,28,208,864000,2020-10-01,2020-10-11
4,129,1,44,864000,2020-01-01,2020-01-11
4,129,2,88,864000,2020-01-11,2020-01-21
4,129,3,137,950400,2020-01-21,2020-02-01
4,129,4,31,864000,2020-02-01,2020-02-11
4,129,5,99,864000,2020-02-11,2020-02-21
4,129,32,224,864000,2020-11-11,2020-11-21
4,130,1,150,864000,2020-01-01,2020-01-11
4,130,2,46,864000,2020-01-11,2020-01-21
4,130,3,40,950400,2020-01-21,2020-02-01
4,130,4,26,864000,2020-02-01,2020-02-11
4,130,32,48,864000,2020-11-11,2020-11-21
4,130,33,274,864000,2020-11-21,2020-12-01
4,130,34,81,864000,2020-12-01,2020-12-11
4,130,35,74,864000,2020-12-11,2020-12-21
4,130,36,178,864000,2020-12-21,2020-12-31
4,132,18,152,864000,2020-06-21,2020-07-01
4,132,28,36,864000,2020-10-01,2020-10-11
4,135,28,38,864000,2020-10-01,2020-10-11
4,137,27,28,864000,2020-09-21,2020-10-01
4,137,28,26,864000,2020-10-01,2020-10-11
4,137,30,44,950400,2020-10-21,2020-11-01
4,138,7,52,864000,2020-03-01,2020-03-11
4,138,8,24,864000,2020-03-11,2020-03-21
4,138,10,124,864000,2020-04-01,2020-04-11
4,138,11,22,864000,2020-04-11,2020-04-21
4,138,27,23,864000,2020-09-21,2020-10-01
4,138,28,292,864000,2020-10-01,2020-10-11
4,138,29,229,864000,2020-10-11,2020-10-21
4,138,30,107,950400,2020-10-21,2020-11-01
4,138,34,18,864000,2020-12-01,2020-12-11
4,138,35,16,864000,2020-12-11,2020-12-21
4,140,1,212,864000,2020-01-01,2020-01-11
4,140,2,143,864000,2020-01-11,2020-01-21
4,140,3,265,950400,2020-01-21,2020-02-01
4,140,4,236,864000,2020-02-01,2020-02-11
4,140,5,314,864000,2020-02-11,2020-02-21
4,140,6,374,777600,2020-02-21,2020-03-01
4,140,7,250,864000,2020-03-01,2020-03-11
4,140,8,237,864000,2020-03-11,2020-03-21
4,140,9,396,950400,2020-03-21,2020-04-01
4,140,10,359,864000,2020-04-01,2020-04-11
4,140,11,361,864000,2020-04-11,2020-04-21
4,140,12,99,864000,2020-04-21,2020-05-01
4,140,31,64,864000,2020-11-01,2020-11-11
4,140,32,39,864000,2020-11-11,2020-11-21
4,140,33,16,864000,2020-11-21,2020-12-01
4,140,34,103,864000,2020-12-01,2020-12-11
4,140,35,119,864000,2020-12-11,2020-12-21
4,140,36,186,864000,2020-12-21,2020-12-31
4,141,30,33,950400,2020-10-21,2020-11-01
4,141,31,34,864000,2020-11-01,2020-11-11
4,142,5,62,864000,2020-02-11,2020-02-21
4,142,6,173,777600,2020-02-21,2020-03-01
4,142,7,56,864000,2020-03-01,2020-03-11
4,142,11,75,864000,2020-04-11,2020-04-21
4,142,27,155,864000,2020-09-21,2020-10-01
4,142,28,417,864000,2020-10-01,2020-10-11
4,142,32,114,864000,2020-11-11,2020-11-21
4,142,33,48,864000,2020-11-21,2020-12-01
4,142,34,80,864000,2020-12-01,2020-12-11
4,142,35,35,864000,2020-12-11,2020-12-21
4,142,36,8,864000,2020-12-21,2020-12-31
4,143,28,7,864000,2020-10-01,2020-10-11
4,143,29,90,864000,2020-10-11,2020-10-21
4,143,30,81,950400,2020-10-21,2020-11-01
4,143,31,100,864000,2020-11-01,2020-11-11
4,143,32,68,864000,2020-11-11,2020-11-21
4,143,33,18,864000,2020-11-21,2020-12-01
4,144,13,42,864000,2020-05-01,2020-05-11
4,144,28,180,864000,2020-10-01,2020-10-11
4,144,29,32,864000,2020-10-11,2020-10-21
4,145,9,20,950400,2020-03-21,2020-04-01
4,145,12,36,864000,2020-04-21,2020-05-01
4,146,29,82,864000,2020-10-11,2020-10-21
4,148,27,42,864000,2020-09-21,2020-10-01
4,150,1,120,864000,2020-01-01,2020-01-11
4,150,2,143,864000,2020-01-11,2020-01-21
4,150,3,215,950400,2020-01-21,2020-02-01
4,150,4,100,864000,2020-02-01,2020-02-11
4,150,5,150,864000,2020-02-11,2020-02-21
4,150,9,179,950400,2020-03-21,2020-04-01
4,150,27,76,864000,2020-09-21,2020-10-01
4,150,28,484,864000,2020-10-01,2020-10-11
4,150,29,336,864000,2020-10-11,2020-10-21
4,150,30,177,950400,2020-10-21,2020-11-01
4,150,31,224,864000,2020-11-01,2020-11-11
4,150,32,68,864000,2020-11-11,2020-11-21
4,150,36,39,864000,2020-12-21,2020-12-31
4,151,1,480,864000,2020-01-01,2020-01-11
4,151,2,398,864000,2020-01-11,2020-01-21
4,151,3,614,950400,2020-01-21,2020-02-01
4,151,4,739,864000,2020-02-01,2020-02-11
4,151,5,823,864000,2020-02-11,2020-02-21
4,151,6,862,777600,2020-02-21,2020-03-01
